order_id,seller_id,customer_id,order_date,order_value,is_returned,profit
O005658,S0304,C01582,2023-08-02,49.49,0,13.92
O005659,S0225,C01602,2023-12-21,225.9,0,70.16
O005660,S0453,C01413,2022-05-05,50.24,0,15.72
O005661,S0235,C00851,2023-11-23,118.42,1,-10.58
O005662,S0339,C02324,2023-08-01,26.99,0,9.83
O005663,S0196,C00445,2022-03-04,268.62,0,106.26
O005664,S0368,C01024,2023-11-16,218.53,0,23.42
O005665,S0104,C00796,2023-06-23,200.81,0,42.76
O005666,S0256,C01444,2022-09-19,41.72,0,4.98
O005667,S0362,C02377,2022-06-12,34.83,0,6.7
O005668,S0372,C00306,2021-04-28,250.6,0,48.42
O005669,S0169,C01793,2023-06-17,20.59,0,5.9
O005670,S0406,C02216,2023-12-03,211.2,0,41.96
O005671,S0218,C00627,2022-08-03,81.46,0,14.37
O005672,S0378,C00078,2022-05-05,57.08,0,11.95
O005673,S0411,C01976,2022-10-11,84.36,0,22.1
O005674,S0163,C00419,2022-03-01,108.43,0,35.84
O005675,S0258,C02357,2023-12-22,77.18,0,9.78
O005676,S0344,C01401,2023-06-21,63.46,0,17.94
O005677,S0398,C02236,2023-02-16,231.1,0,34.19
O005678,S0358,C01810,2023-05-27,80.97,0,24.98
O005679,S0293,C00440,2022-03-29,62.27,0,18.52
O005680,S0208,C00690,2021-10-28,198.93,0,30.27
O005681,S0244,C00948,2023-10-07,20.94,0,5.41
O005682,S0204,C00346,2023-12-16,87.98,0,27.83
O005683,S0287,C01384,2022-08-30,130.05,0,45.76
O005684,S0374,C01316,2023-04-10,113.23,0,13.45
O005685,S0050,C01976,2023-05-19,45.35,0,18.09
O005686,S0069,C01068,2022-02-28,53.96,0,19.76
O005687,S0465,C00908,2023-12-18,112.57,0,12.47
O005688,S0468,C00698,2023-10-29,16.59,0,3.72
O005689,S0044,C01697,2022-05-03,262.66,0,50.72
O005690,S0294,C00181,2023-11-16,297.3,0,104.5
O005691,S0134,C01840,2023-02-21,20.15,0,4.24
O005692,S0261,C00526,2023-08-24,22.16,0,4.58
O005693,S0080,C02189,2023-07-04,166.89,0,44.16
O005694,S0278,C01170,2023-09-12,44.33,1,-4.3
O005695,S0020,C00279,2023-11-28,394.39,1,-19.84
O005696,S0123,C00003,2023-12-25,142.49,0,30.69
O005697,S0229,C01248,2022-10-24,67.18,0,17.73
O005698,S0369,C01482,2023-09-12,157.52,0,35.06
O005699,S0448,C02250,2022-01-20,367.99,0,57.41
O005700,S0254,C00309,2021-09-19,40.29,0,14.92
O005701,S0327,C01216,2023-04-05,24.18,0,8.74
O005702,S0151,C00255,2023-05-11,173.35,0,25.95
O005703,S0072,C02434,2022-08-17,116.25,1,-9.67
O005704,S0415,C00299,2023-06-28,85.85,0,17.87
O005705,S0394,C00585,2023-08-04,93.6,0,23.69
O005706,S0012,C00348,2023-08-02,117.57,0,41.5
O005707,S0366,C01084,2021-10-20,109.48,0,13.96
O005708,S0163,C01022,2023-01-08,3.11,1,-0.22
O005709,S0129,C01668,2022-06-22,49.27,0,19.16
O005710,S0409,C00319,2023-11-10,57.16,0,16.23
O005711,S0387,C02292,2023-05-06,112.91,0,41.19
O005712,S0013,C00397,2021-12-15,194.01,0,66.23
O005713,S0033,C02216,2023-08-18,487.0,0,112.75
O005714,S0477,C02364,2023-03-21,76.3,0,14.7
O005715,S0034,C01263,2023-06-05,215.23,0,70.44
O005716,S0027,C01276,2023-03-12,91.37,0,24.07
O005717,S0486,C01267,2023-10-20,41.6,0,10.08
O005718,S0349,C02348,2023-11-14,147.8,0,30.42
O005719,S0020,C00989,2023-11-15,51.49,0,7.42
O005720,S0348,C00342,2023-02-13,349.37,0,119.08
O005721,S0085,C00756,2023-12-30,187.15,0,20.45
O005722,S0359,C02275,2022-03-13,236.52,0,29.3
O005723,S0476,C00427,2023-12-31,100.6,0,23.81
O005724,S0343,C01502,2023-04-13,124.96,0,18.99
O005725,S0403,C00683,2023-07-12,64.69,0,11.53
O005726,S0179,C00723,2022-09-17,327.59,0,43.73
O005727,S0398,C00630,2023-03-26,47.39,0,5.11
O005728,S0258,C00162,2023-12-24,51.96,0,17.63
O005729,S0194,C02463,2023-07-03,67.5,0,8.74
O005730,S0362,C01999,2022-09-24,174.7,0,51.73
O005731,S0118,C00352,2022-10-16,146.0,0,40.66
O005732,S0004,C00809,2023-04-28,138.54,0,21.1
O005733,S0152,C00421,2023-08-15,456.96,0,107.3
O005734,S0031,C00259,2023-03-06,101.88,0,13.41
O005735,S0080,C01667,2023-12-02,70.53,1,-5.36
O005736,S0119,C02217,2023-12-07,176.37,0,35.11
O005737,S0441,C00633,2023-10-23,212.55,0,36.92
O005738,S0120,C00202,2022-04-02,30.08,0,6.24
O005739,S0338,C01152,2022-05-18,135.03,0,21.61
O005740,S0335,C01815,2022-11-03,463.27,0,109.16
O005741,S0131,C01298,2022-08-28,49.82,1,-4.25
O005742,S0022,C01381,2023-12-30,29.25,1,-1.86
O005743,S0329,C00281,2023-12-29,233.18,0,43.49
O005744,S0283,C02278,2023-03-20,246.72,0,40.46
O005745,S0292,C00905,2023-10-03,191.16,0,32.68
O005746,S0311,C02236,2023-11-12,30.13,0,4.68
O005747,S0072,C01064,2023-07-14,53.92,0,18.27
O005748,S0458,C00564,2022-05-25,39.4,0,13.73
O005749,S0207,C00937,2023-12-27,27.65,0,9.55
O005750,S0190,C00860,2022-06-27,151.03,0,55.97
O005751,S0255,C02104,2023-05-11,17.58,0,5.26
O005752,S0492,C02015,2021-06-26,155.83,0,34.33
O005753,S0241,C00964,2023-03-23,125.6,0,26.3
O005754,S0434,C01221,2023-12-28,134.0,0,49.54
O005755,S0043,C00288,2022-01-23,235.98,0,33.96
O005756,S0225,C01818,2023-08-10,137.95,0,33.27
O005757,S0163,C01229,2023-04-07,55.31,0,18.8
O005758,S0147,C02025,2022-07-02,135.19,0,22.0
O005759,S0331,C01577,2023-11-10,25.33,0,7.01
O005760,S0195,C00902,2022-11-13,99.0,0,29.82
O005761,S0163,C01587,2022-12-16,162.2,0,16.35
O005762,S0406,C00324,2023-10-21,46.57,1,-3.11
O005763,S0211,C00348,2022-08-19,222.25,0,29.15
O005764,S0353,C01015,2023-07-17,158.61,0,22.35
O005765,S0203,C00451,2023-07-31,43.65,0,6.19
O005766,S0220,C01327,2023-06-14,99.05,0,32.02
O005767,S0446,C00753,2023-10-27,126.38,1,-7.97
O005768,S0375,C01121,2023-11-15,46.4,0,11.47
O005769,S0358,C02040,2023-11-08,247.24,0,46.62
O005770,S0048,C01874,2023-12-20,61.55,0,10.88
O005771,S0449,C01763,2022-12-05,365.45,0,46.8
O005772,S0446,C01287,2023-11-01,25.8,0,5.36
O005773,S0185,C00234,2023-02-09,172.55,0,48.31
O005774,S0342,C01577,2022-11-10,25.0,0,6.25
O005775,S0244,C00676,2023-03-16,91.79,0,9.31
O005776,S0034,C00638,2023-01-25,243.74,0,68.05
O005777,S0490,C01901,2023-09-06,104.34,0,40.87
O005778,S0269,C00505,2023-06-24,13.33,0,4.02
O005779,S0060,C01159,2023-06-11,126.67,0,34.71
O005780,S0425,C00557,2022-12-25,133.86,0,24.16
O005781,S0462,C00004,2023-06-22,75.14,0,27.71
O005782,S0121,C00874,2023-12-05,221.51,0,84.16
O005783,S0199,C02367,2023-04-12,33.9,0,13.19
O005784,S0492,C01277,2023-01-10,158.02,0,35.77
O005785,S0188,C00960,2023-05-30,47.91,0,17.59
O005786,S0173,C01036,2023-10-26,128.47,0,47.2
O005787,S0295,C00669,2023-11-27,57.88,1,-5.72
O005788,S0373,C01739,2021-08-23,334.92,0,122.9
O005789,S0459,C00910,2023-03-19,44.71,0,17.47
O005790,S0165,C01220,2023-11-15,44.91,0,17.83
O005791,S0277,C00151,2023-11-29,137.75,0,17.32
O005792,S0266,C01041,2023-10-23,95.61,0,35.95
O005793,S0460,C00202,2023-04-04,25.67,0,10.24
O005794,S0257,C00169,2021-11-13,9.79,0,2.73
O005795,S0075,C02290,2023-07-21,328.51,0,40.75
O005796,S0398,C01050,2023-11-07,63.98,0,19.24
O005797,S0032,C00782,2022-05-17,20.3,0,7.66
O005798,S0443,C00270,2023-12-24,112.98,0,39.84
O005799,S0092,C02113,2023-04-15,40.25,0,5.64
O005800,S0398,C01351,2021-11-03,358.52,0,47.92
O005801,S0457,C01860,2023-03-23,119.01,0,40.64
O005802,S0205,C01909,2023-11-29,17.7,0,3.88
O005803,S0344,C01888,2021-03-16,31.93,0,4.4
O005804,S0220,C00698,2023-08-16,68.12,0,24.68
O005805,S0332,C02371,2023-08-14,175.8,0,63.51
O005806,S0255,C02042,2023-12-03,71.26,0,19.02
O005807,S0117,C00318,2023-03-12,45.61,0,12.02
O005808,S0314,C00296,2023-02-26,90.44,0,23.42
O005809,S0134,C01116,2022-11-15,118.43,1,-5.93
O005810,S0395,C01990,2023-12-06,85.2,0,24.03
O005811,S0250,C00859,2023-11-26,167.23,0,43.56
O005812,S0485,C00174,2022-05-19,12.76,0,1.45
O005813,S0387,C01229,2023-09-09,163.65,0,42.48
O005814,S0132,C00400,2023-12-30,189.5,0,20.14
O005815,S0420,C02184,2023-08-28,148.79,0,17.82
O005816,S0273,C00381,2022-06-05,408.06,1,-35.49
O005817,S0428,C01589,2023-09-06,356.34,0,45.42
O005818,S0409,C00878,2023-10-28,503.99,0,178.69
O005819,S0355,C02395,2022-11-11,41.91,0,5.25
O005820,S0258,C01453,2023-12-23,39.72,0,8.74
O005821,S0117,C00065,2023-08-15,7.98,0,2.31
O005822,S0029,C01418,2023-06-04,161.34,0,61.08
O005823,S0435,C00959,2023-06-24,358.5,0,49.77
O005824,S0331,C00539,2023-09-21,115.87,0,32.51
O005825,S0325,C00100,2022-06-11,11.62,0,2.33
O005826,S0492,C01179,2021-06-27,96.92,0,29.7
O005827,S0465,C00942,2023-12-25,167.65,0,44.13
O005828,S0282,C00254,2023-09-21,121.65,0,24.48
O005829,S0128,C02110,2023-05-30,46.04,0,10.32
O005830,S0389,C00935,2022-12-02,61.09,0,9.04
O005831,S0489,C02057,2023-05-21,186.39,0,71.07
O005832,S0370,C01563,2023-07-21,81.28,0,25.83
O005833,S0209,C02211,2023-08-20,60.31,1,-4.11
O005834,S0337,C02472,2022-10-20,132.76,1,-8.54
O005835,S0186,C01213,2023-12-25,17.38,0,4.89
O005836,S0116,C01134,2023-07-08,332.99,0,36.71
O005837,S0334,C01431,2022-05-23,119.82,0,18.58
O005838,S0121,C02088,2023-09-13,301.02,0,86.41
O005839,S0167,C02430,2023-12-28,127.81,0,44.21
O005840,S0312,C01573,2023-06-24,88.74,0,11.79
O005841,S0131,C01926,2023-03-19,173.94,0,43.82
O005842,S0343,C00044,2023-01-31,230.57,0,25.97
O005843,S0168,C00504,2023-12-13,85.59,0,22.91
O005844,S0355,C00632,2023-06-10,175.28,0,41.04
O005845,S0449,C00854,2023-02-01,102.72,0,29.03
O005846,S0226,C00685,2022-05-19,122.42,0,19.85
O005847,S0179,C00754,2023-07-14,344.16,0,105.07
O005848,S0493,C02355,2023-07-19,96.8,0,18.99
O005849,S0404,C01463,2023-07-14,227.87,0,40.99
O005850,S0155,C01176,2023-12-12,35.27,0,4.73
O005851,S0219,C01200,2023-12-21,97.73,1,-5.42
O005852,S0137,C01402,2022-10-28,230.0,0,88.74
O005853,S0148,C01852,2023-12-16,55.0,0,20.73
O005854,S0499,C02318,2022-12-13,89.97,0,33.08
O005855,S0265,C01345,2023-06-01,32.85,0,12.39
O005856,S0156,C00716,2023-07-18,96.47,0,38.17
O005857,S0447,C00620,2023-10-04,138.36,0,21.59
O005858,S0229,C00602,2023-07-31,17.97,0,2.61
O005859,S0400,C00605,2023-09-05,46.91,1,-4.37
O005860,S0125,C00009,2023-12-05,17.15,0,5.36
O005861,S0474,C02123,2023-01-31,210.54,0,81.03
O005862,S0418,C00687,2023-06-16,166.22,0,28.2
O005863,S0393,C01144,2021-06-02,88.84,0,20.6
O005864,S0211,C00565,2023-01-13,134.69,0,31.23
O005865,S0206,C01602,2023-11-15,35.51,0,8.09
O005866,S0188,C01659,2022-09-29,36.18,0,8.05
O005867,S0271,C00933,2023-10-22,208.67,0,24.98
O005868,S0035,C00199,2023-08-11,87.34,0,27.9
O005869,S0435,C01945,2023-11-17,27.22,0,9.22
O005870,S0277,C01284,2021-11-24,348.25,0,79.81
O005871,S0219,C00534,2023-01-24,32.22,0,6.94
O005872,S0311,C00080,2023-11-11,101.03,0,38.45
O005873,S0161,C02184,2023-12-31,171.36,0,49.66
O005874,S0293,C00750,2023-09-20,44.07,0,15.35
O005875,S0215,C00573,2022-06-25,96.58,0,25.8
O005876,S0244,C00655,2023-07-04,86.55,0,25.7
O005877,S0017,C02352,2023-05-31,220.11,0,29.99
O005878,S0202,C00900,2023-02-26,128.99,1,-7.24
O005879,S0124,C00412,2021-10-03,58.08,0,10.95
O005880,S0203,C01610,2023-04-14,183.47,1,-15.35
O005881,S0246,C01592,2023-09-24,179.84,0,55.39
O005882,S0337,C00190,2023-10-30,236.09,0,61.62
O005883,S0012,C00184,2023-04-08,31.16,0,3.7
O005884,S0434,C02493,2023-12-21,171.46,0,37.11
O005885,S0032,C01282,2022-05-31,73.92,0,10.0
O005886,S0294,C02219,2023-12-26,146.12,0,54.85
O005887,S0014,C02417,2021-11-24,444.4,1,-38.68
O005888,S0119,C00955,2023-09-18,330.78,0,111.45
O005889,S0301,C01130,2023-10-31,280.78,0,28.96
O005890,S0160,C00892,2023-03-05,405.44,0,109.18
O005891,S0450,C01441,2023-04-24,95.06,0,19.15
O005892,S0131,C00470,2023-05-26,32.57,1,-2.52
O005893,S0468,C01896,2023-08-19,286.17,1,-15.68
O005894,S0002,C00820,2023-12-12,86.83,0,8.77
O005895,S0270,C00321,2023-02-26,243.33,0,59.59
O005896,S0032,C01818,2022-02-11,141.54,0,18.72
O005897,S0339,C00282,2023-07-21,59.36,0,11.36
O005898,S0482,C00624,2022-01-26,32.2,0,12.27
O005899,S0186,C02365,2023-12-26,193.11,0,27.42
O005900,S0163,C00224,2023-08-18,274.29,0,84.79
O005901,S0226,C00971,2022-07-01,68.89,0,11.39
O005902,S0019,C00565,2023-07-15,79.04,0,25.32
O005903,S0457,C01719,2022-11-07,86.87,0,22.07
O005904,S0009,C01561,2023-01-26,106.25,0,21.85
O005905,S0248,C01565,2023-09-25,112.02,0,22.89
O005906,S0228,C01110,2023-04-07,385.67,1,-23.9
O005907,S0347,C00268,2023-11-14,170.91,0,28.49
O005908,S0113,C02193,2023-07-08,48.14,0,6.65
O005909,S0196,C00092,2023-02-23,314.93,0,77.06
O005910,S0236,C00402,2022-04-29,142.42,0,54.48
O005911,S0262,C01904,2023-10-06,23.43,0,4.35
O005912,S0138,C01757,2023-07-30,58.27,0,14.51
O005913,S0356,C01351,2022-08-17,28.64,0,5.01
O005914,S0137,C01433,2023-12-05,101.89,1,-10.14
O005915,S0242,C00527,2023-10-15,85.72,0,21.69
O005916,S0190,C01087,2022-06-02,111.38,0,15.96
O005917,S0223,C01683,2022-07-21,32.07,0,12.32
O005918,S0096,C01692,2023-10-09,135.67,0,30.64
O005919,S0150,C02326,2023-04-27,114.77,0,11.63
O005920,S0318,C02428,2022-09-25,113.17,0,32.79
O005921,S0320,C00737,2023-08-04,116.7,0,36.55
O005922,S0009,C00940,2023-01-15,301.4,0,53.87
O005923,S0406,C01585,2023-12-20,58.41,0,8.35
O005924,S0374,C00834,2023-04-21,48.64,0,16.82
O005925,S0450,C01490,2023-07-17,303.47,0,44.71
O005926,S0474,C01894,2023-02-22,203.8,0,37.37
O005927,S0308,C00690,2023-05-26,33.82,0,8.59
O005928,S0420,C01809,2023-08-31,156.96,1,-13.85
O005929,S0003,C01161,2023-08-26,160.08,0,60.18
O005930,S0485,C02349,2021-09-19,171.42,0,65.04
O005931,S0240,C01429,2023-04-22,79.67,0,29.62
O005932,S0358,C01633,2023-12-30,190.42,0,31.27
O005933,S0296,C01617,2022-12-22,62.71,0,19.52
O005934,S0433,C00974,2023-10-19,61.98,0,8.2
O005935,S0345,C02137,2023-10-11,56.51,0,16.37
O005936,S0319,C01357,2023-03-07,51.35,0,14.05
O005937,S0459,C01777,2023-10-05,262.1,0,73.62
O005938,S0100,C00073,2022-04-25,175.59,0,58.84
O005939,S0162,C01090,2023-04-06,112.06,0,14.3
O005940,S0057,C01016,2023-05-29,65.78,0,25.58
O005941,S0032,C01114,2022-05-18,64.67,0,17.99
O005942,S0160,C01782,2023-08-25,105.51,0,11.57
O005943,S0470,C00339,2023-06-30,144.35,0,23.34
O005944,S0171,C00932,2021-04-28,214.69,0,55.27
O005945,S0063,C00871,2022-12-29,114.96,0,23.69
O005946,S0391,C01274,2023-10-16,178.76,0,52.03
O005947,S0200,C01411,2023-08-14,114.7,0,27.76
O005948,S0369,C01931,2023-12-02,148.62,0,44.34
O005949,S0466,C00008,2023-02-23,247.59,0,88.58
O005950,S0195,C01949,2022-07-11,28.43,1,-1.56
O005951,S0349,C00732,2023-12-30,78.61,0,19.94
O005952,S0011,C00487,2023-12-10,305.95,0,40.41
O005953,S0305,C01226,2022-09-14,27.7,0,4.41
O005954,S0161,C02026,2023-12-29,46.83,0,16.21
O005955,S0497,C00959,2023-06-08,167.09,0,32.37
O005956,S0375,C01470,2023-12-15,145.33,0,52.82
O005957,S0053,C00998,2023-03-21,56.95,0,16.21
O005958,S0473,C00807,2023-08-03,170.55,0,42.55
O005959,S0265,C01597,2023-06-09,43.74,0,11.09
O005960,S0221,C01702,2023-12-25,386.57,0,66.38
O005961,S0224,C02239,2023-12-08,85.35,1,-5.6
O005962,S0251,C01468,2023-11-01,48.12,0,14.99
O005963,S0347,C00047,2023-09-07,74.27,0,23.72
O005964,S0086,C00811,2023-10-06,11.96,0,3.32
O005965,S0251,C00659,2023-12-28,65.27,0,11.76
O005966,S0189,C00520,2023-10-17,95.92,0,21.09
O005967,S0082,C00686,2023-09-21,153.17,0,23.77
O005968,S0453,C00793,2021-11-18,34.69,0,12.56
O005969,S0386,C02221,2023-05-12,109.67,0,17.17
O005970,S0015,C02006,2023-08-26,102.11,0,17.35
O005971,S0387,C01160,2022-07-08,49.51,0,7.04
O005972,S0308,C01102,2023-07-11,50.11,0,13.59
O005973,S0124,C01693,2022-12-12,120.63,0,44.85
O005974,S0411,C01480,2023-12-16,244.08,0,58.16
O005975,S0464,C01034,2023-12-26,438.06,0,143.89
O005976,S0275,C01020,2023-12-10,45.5,0,12.77
O005977,S0360,C00258,2023-07-13,97.26,0,34.13
O005978,S0231,C02177,2022-12-17,92.21,0,9.91
O005979,S0448,C00505,2023-07-14,46.06,0,17.72
O005980,S0489,C02424,2022-06-12,207.7,0,72.27
O005981,S0274,C01074,2022-05-26,32.9,0,8.38
O005982,S0271,C02244,2023-02-02,280.89,0,48.51
O005983,S0211,C00801,2022-11-08,414.28,0,114.6
O005984,S0139,C00958,2023-11-04,6.98,0,0.76
O005985,S0313,C00872,2022-10-23,0.65,0,0.15
O005986,S0335,C00107,2022-09-12,98.12,0,36.18
O005987,S0284,C00541,2022-09-10,66.18,0,10.42
O005988,S0384,C00553,2023-11-20,108.82,0,22.12
O005989,S0033,C02066,2023-07-06,384.17,0,66.86
O005990,S0411,C00690,2021-12-11,153.67,0,35.3
O005991,S0025,C00213,2023-12-31,27.74,0,4.67
O005992,S0020,C01127,2023-12-20,319.77,0,68.19
O005993,S0459,C00119,2023-09-20,131.2,0,41.89
O005994,S0241,C00993,2022-12-11,57.5,0,12.84
O005995,S0324,C00301,2021-05-12,139.76,1,-9.07
O005996,S0454,C00583,2023-12-18,206.38,0,57.22
O005997,S0216,C01132,2023-05-30,286.62,0,88.92
O005998,S0429,C02047,2022-10-20,231.59,0,61.75
O005999,S0229,C01307,2022-07-22,47.16,0,6.15
O006000,S0068,C00509,2023-06-30,141.3,1,-7.48
O006001,S0070,C01221,2023-11-25,887.85,0,287.51
O006002,S0448,C00259,2023-02-20,48.26,0,11.11
O006003,S0026,C01604,2023-02-04,214.59,0,63.43
O006004,S0429,C00296,2023-04-14,351.87,0,109.38
O006005,S0136,C00416,2023-10-04,147.13,0,57.65
O006006,S0111,C01358,2022-05-27,151.05,0,47.94
O006007,S0077,C01093,2022-11-13,680.61,0,112.84
O006008,S0351,C00111,2023-08-29,204.64,0,54.74
O006009,S0258,C01808,2023-12-29,48.89,0,8.56
O006010,S0076,C01887,2023-12-14,8.4,0,1.81
O006011,S0377,C02403,2023-11-16,170.2,0,62.89
O006012,S0085,C01805,2023-12-23,60.84,0,12.65
O006013,S0304,C00865,2022-05-11,95.53,0,15.84
O006014,S0397,C02296,2021-11-04,26.71,0,5.01
O006015,S0165,C01197,2022-08-29,24.13,0,5.22
O006016,S0026,C02377,2023-09-11,359.11,0,56.57
O006017,S0248,C01093,2023-06-27,35.07,0,10.26
O006018,S0306,C00076,2023-04-16,25.2,0,9.21
O006019,S0211,C02304,2023-06-28,288.41,0,58.05
O006020,S0098,C02031,2023-06-20,30.53,0,3.06
O006021,S0148,C00696,2021-07-24,62.03,1,-5.63
O006022,S0140,C00488,2023-09-18,60.53,0,6.89
O006023,S0467,C01159,2023-06-23,194.2,0,53.36
O006024,S0307,C01857,2023-12-10,52.68,0,5.92
O006025,S0287,C02263,2023-05-14,94.36,0,31.47
O006026,S0137,C02383,2023-12-06,39.27,0,12.73
O006027,S0196,C02247,2022-02-22,233.41,1,-17.66
O006028,S0252,C02429,2023-11-08,199.14,0,56.37
O006029,S0275,C00343,2023-06-19,32.27,0,11.45
O006030,S0489,C00356,2023-12-16,261.83,1,-18.96
O006031,S0088,C00380,2023-10-23,137.61,0,32.57
O006032,S0336,C02093,2023-04-25,301.32,0,67.59
O006033,S0217,C02081,2023-07-23,37.71,0,4.93
O006034,S0125,C01593,2023-12-10,161.18,1,-10.58
O006035,S0465,C01338,2023-12-16,97.35,1,-7.21
O006036,S0169,C00197,2022-11-23,66.95,1,-5.25
O006037,S0283,C01687,2023-10-01,31.73,0,10.53
O006038,S0125,C00262,2023-10-23,66.95,0,20.51
O006039,S0028,C01969,2021-12-24,481.96,0,137.26
O006040,S0180,C00587,2023-08-07,58.66,0,8.98
O006041,S0446,C00771,2023-04-20,211.77,0,77.57
O006042,S0057,C00658,2023-09-12,65.49,0,24.98
O006043,S0197,C01915,2023-09-04,13.93,1,-0.7
O006044,S0143,C01870,2023-12-22,441.86,0,156.59
O006045,S0231,C00368,2022-08-31,49.63,0,9.77
O006046,S0315,C02186,2023-09-26,174.97,0,19.01
O006047,S0292,C02318,2023-09-22,83.12,0,15.11
O006048,S0290,C01527,2023-08-09,224.28,0,48.45
O006049,S0409,C01272,2023-12-23,137.53,0,44.87
O006050,S0340,C00178,2023-04-10,198.9,1,-14.43
O006051,S0322,C01436,2023-11-30,158.04,0,30.21
O006052,S0277,C01759,2022-07-16,314.91,1,-19.72
O006053,S0183,C00687,2022-03-19,26.3,0,5.44
O006054,S0384,C01615,2023-10-22,85.02,1,-6.78
O006055,S0467,C01354,2023-08-19,81.01,0,9.86
O006056,S0375,C00547,2023-11-21,140.95,0,48.75
O006057,S0414,C01502,2023-04-12,54.78,0,14.8
O006058,S0124,C01518,2023-05-02,94.54,1,-5.53
O006059,S0079,C01346,2023-12-27,116.92,0,44.67
O006060,S0331,C02324,2023-12-30,66.41,1,-4.5
O006061,S0328,C00860,2023-05-07,50.36,0,17.94
O006062,S0071,C02170,2023-12-28,21.44,0,5.44
O006063,S0214,C00745,2022-11-13,269.65,0,84.99
O006064,S0215,C02336,2022-07-26,195.11,1,-14.3
O006065,S0262,C02354,2022-06-03,148.41,0,42.35
O006066,S0334,C00474,2022-02-22,202.51,0,58.62
O006067,S0207,C01227,2023-12-23,119.99,0,28.75
O006068,S0165,C00301,2023-05-15,61.99,0,15.8
O006069,S0050,C00717,2023-04-13,86.57,0,19.67
O006070,S0269,C00696,2023-06-21,202.97,1,-18.31
O006071,S0257,C01522,2021-11-17,184.6,0,49.44
O006072,S0010,C02319,2023-06-09,80.02,0,8.25
O006073,S0186,C00706,2023-12-16,79.32,1,-7.31
O006074,S0100,C01794,2023-12-15,111.59,0,27.34
O006075,S0307,C01462,2023-12-28,113.64,0,19.65
O006076,S0155,C01793,2023-10-06,183.98,0,53.32
O006077,S0360,C00533,2023-08-08,225.38,0,31.27
O006078,S0124,C00887,2022-09-07,129.52,1,-11.3
O006079,S0387,C01628,2022-05-31,55.59,0,21.62
O006080,S0212,C01212,2023-11-29,66.87,0,7.31
O006081,S0163,C02003,2023-08-05,222.04,0,83.47
O006082,S0168,C02432,2023-12-15,123.9,0,39.62
O006083,S0165,C02358,2023-01-03,135.27,0,19.6
O006084,S0411,C02342,2022-04-29,127.39,0,26.48
O006085,S0416,C02010,2023-07-09,134.38,0,41.54
O006086,S0384,C00309,2023-11-07,58.71,0,15.72
O006087,S0484,C02410,2023-12-22,28.71,1,-1.96
O006088,S0424,C02345,2022-12-09,61.35,0,16.66
O006089,S0375,C01501,2023-11-30,178.9,0,67.2
O006090,S0300,C00633,2023-05-29,3.94,0,0.97
O006091,S0427,C00038,2023-12-22,196.12,0,47.78
O006092,S0009,C01125,2022-10-28,57.59,0,22.94
O006093,S0403,C02083,2022-10-09,106.45,0,33.41
O006094,S0064,C00924,2023-11-22,47.39,0,7.75
O006095,S0065,C01634,2023-09-30,118.38,0,41.86
O006096,S0174,C01056,2023-06-03,81.56,0,22.11
O006097,S0118,C00825,2023-03-27,256.35,0,59.74
O006098,S0171,C01241,2023-08-01,107.03,0,21.46
O006099,S0471,C02437,2023-09-22,239.4,0,41.29
O006100,S0431,C01657,2023-11-24,113.2,0,33.99
O006101,S0370,C00584,2023-11-25,150.61,0,27.49
O006102,S0328,C00518,2022-03-14,28.51,0,5.64
O006103,S0164,C01350,2023-11-05,18.88,0,5.13
O006104,S0037,C00460,2023-04-15,224.71,0,49.29
O006105,S0183,C00207,2023-11-11,144.5,0,21.09
O006106,S0176,C00072,2023-01-15,70.2,0,12.38
O006107,S0102,C00723,2023-09-12,280.78,0,96.86
O006108,S0314,C01941,2023-06-04,31.1,0,6.49
O006109,S0438,C02168,2022-07-20,199.68,0,45.57
O006110,S0472,C00178,2022-05-02,129.61,0,37.78
O006111,S0334,C00263,2021-11-08,83.66,1,-7.48
O006112,S0149,C01132,2023-12-05,272.01,0,106.42
O006113,S0163,C01813,2023-09-27,235.53,1,-13.17
O006114,S0256,C01077,2022-01-11,147.92,0,51.83
O006115,S0204,C01214,2023-03-25,45.52,0,12.09
O006116,S0003,C01641,2023-10-25,241.91,1,-18.9
O006117,S0441,C02260,2021-12-01,51.06,0,17.18
O006118,S0201,C01040,2023-11-23,74.35,0,22.16
O006119,S0153,C02393,2023-10-18,89.5,0,27.98
O006120,S0217,C01937,2023-03-14,92.3,0,28.63
O006121,S0335,C01111,2023-03-30,75.29,0,19.58
O006122,S0256,C02126,2022-02-16,113.64,1,-9.23
O006123,S0228,C00480,2021-11-28,200.58,0,58.83
O006124,S0067,C02159,2023-07-06,206.71,0,38.08
O006125,S0473,C01969,2023-12-16,176.6,1,-13.36
O006126,S0202,C02266,2021-09-27,252.7,0,96.67
O006127,S0455,C01537,2023-09-24,148.13,0,31.96
O006128,S0360,C01435,2023-06-05,97.07,0,30.57
O006129,S0371,C00044,2023-01-30,250.08,0,58.47
O006130,S0292,C00835,2023-12-06,206.12,0,71.21
O006131,S0273,C02178,2023-02-02,293.85,1,-18.54
O006132,S0136,C02347,2022-02-05,113.85,0,18.66
O006133,S0023,C00909,2023-10-27,240.61,0,43.25
O006134,S0034,C02354,2023-11-19,108.98,0,12.64
O006135,S0057,C00081,2021-04-06,379.11,0,91.91
O006136,S0211,C01917,2023-07-02,442.65,0,171.97
